doc_id,UMAP1,UMAP2
593,0.744193221000417,6.129977725417815
594,-4.047538017364756,-0.08317003401974632
595,5.421185756591543,-0.44449076804379417
596,3.356914783385976,2.661009572417937
597,3.3310158499753313,0.3407302126004319
598,1.9649284132993061,5.261508963973723
599,2.0744781741177873,3.853608392150603
600,3.156415010360463,1.8395295962407212
601,2.2853508242642717,3.361939929397307
602,2.5625815638577776,-4.922325111954011
603,1.279786015418752,5.2105374559476
604,5.459370876220449,-0.5426516309664626
605,2.816500211623891,-1.16708443316678
606,0.9600752839124043,0.8255571946217637
607,0.8466353067433674,0.4830700382306199
608,3.11559655752538,-4.915606476394929
609,-3.2530684224093123,-0.29368195685605003
610,0.8023826130902607,-5.289559341995515
611,-2.4708733311617537,-5.545729137985505
612,-3.0969733944857283,-2.0966567769930737
613,2.283041501907094,-2.7560047880099194
614,2.5235793837582903,-2.2334687486575024
615,-0.8482091775858562,-1.6230096593783279
616,3.933729911712392,-2.2566742673800366
617,-1.0460948101008098,-0.15519795569638206
618,2.025541091827138,-5.981400944320955
619,0.7353573688542683,6.915716193587981
620,2.077609086898549,-4.4675693288729565
621,2.6917758235013323,-1.150001503555574
622,2.047138477233632,-4.435780502884187
623,3.65293147650121,0.046376250655851825
624,4.113446975616201,-1.9075367227480788
625,-2.9750518551790877,6.067469142348967
626,3.0463407286679582,-0.7918253913805862
627,1.1277895220792133,4.606641791732512
628,2.064023996261342,-4.424357391922273
629,1.0135913142239887,-4.539037205307283
630,2.019325042632802,-4.040241695968904
631,0.0609718212163288,-3.4370965734408276
632,-0.10516658190132791,-5.185231186477937
633,2.5589523562466936,1.251412339480124
634,3.252298141387685,0.45649220791598366
635,0.8370422371899922,-5.473971344558992
636,1.1382445344006855,-2.6408240571902173
637,2.8968551405942278,-2.003574349014558
638,2.848152423766835,-1.9059700742648025
639,1.794877315429433,-4.901476837723054
640,2.1045713671719866,-4.346301056473054
641,-2.676611875625865,7.062094233901702
642,-0.8627671352350872,-1.8614880815432449
643,1.2119078883206684,2.364845178992949
644,1.2433682927167256,-4.386364914505281
645,1.5182945975339253,0.20565160361071633
646,3.5604431876218157,0.23817452040453957
647,-0.8085309616053264,-2.8080842271731274
648,-0.8662405959093731,6.092966578872405
649,2.9928272017514543,0.16638334837695168
650,-3.1720943203890486,2.1787470802380664
651,2.0158143290555315,0.5649064406468491
652,-2.915127491089122,-1.6713659540102859
653,2.3930895575558977,1.2462926283194642
654,1.5107401856458027,4.465129636199675
655,-1.0258877030337017,1.6518422588421922
656,2.1266916045224504,0.3015642389371018
657,2.1533122309720354,0.3499908670498948
658,4.9348056563412985,-1.9810971990511794
659,-2.477371667953746,1.5579185709073167
660,1.0522208460843403,-6.07210300120572
661,-5.172880863281504,-1.9792876020357986
662,3.1022749194180803,4.683007024200164
663,3.3628504523312883,0.1820644959523301
664,2.902539039520009,4.887120746047698
665,-0.9523422471010845,-2.675557114212312
666,2.0398431071317034,4.311102412612639
667,2.731182361510976,-0.6803494468615432
668,2.117730403808339,-4.096115089981355
669,2.1967346915280657,5.376316569717131
670,2.446364427474721,-4.674679733841218
671,2.281415010360463,0.31000419703265236
672,3.242039705184682,0.16427495327731179
673,2.9944193610226946,-2.1721479669497388
674,2.8182955035245256,-4.258684612839021
675,3.2331321486508684,0.09882738438387917
676,3.1963730105435686,-0.8256644979403396
677,3.403841997054799,-0.7063044086382766
678,2.452826763061269,-2.84797666224698
679,-3.8118006936037703,-0.10715518149594261
680,-4.740483497711436,-0.8154935613558669
681,2.1343281516110735,-0.44145212325314476
682,2.3321972140347795,-0.7389722839281936
683,2.1648903140103655,-0.4609752670214553
684,0.02969059583304709,-6.7838721052096265
685,2.481138015655263,-2.300932623474397
686,1.4670776375806172,-4.564966179458894
687,2.401633048919423,-4.59693381938199
688,-1.406529640289561,6.336528323562346
689,3.563833738235219,6.8005347475125415
690,-4.69054243478419,-0.9565622583315749
691,0.5874370583569843,-7.050744988052644
692,-1.7159899226153057,-0.4528692737505813
693,1.407462502387746,6.783221267135344
694,-1.6371543160402935,-3.6449394002840894
695,-1.4296281090700786,-3.0333347097323315
696,-2.4686078778231306,-3.8891653791354077
697,2.680910612014516,-3.3132681623385327
